"CRS SUBJ CD","CRS NBR","CRS TITLE","DEPT CD","DEPT NAME","A","B","C","D","F","ADV","CR","DFR","I","NG","NR","O","PR","S","U","W","Primary Instructor","Grade Regs"
"SPAN","102","Elementary Spanish II","2606","Hispanic and Italian Studies","10","6","1","0","1","0","0","0","0","0","0","0","0","0","0","2","Paramo Barcena, Maria","20"
"SPAN","102","Elementary Spanish II","2606","Hispanic and Italian Studies","20","9","4","2","3","0","0","0","0","0","0","0","0","0","0","2","Perez Vega, Eduardo Daniel","40"
"SPAN","102","Elementary Spanish II","2606","Hispanic and Italian Studies","4","6","9","1","0","0","0","0","0","0","0","0","0","0","0","0","Zanini, Maria Clara","20"
"SPAN","103","Intermediate Spanish I","2606","Hispanic and Italian Studies","24","10","3","1","0","0","0","0","0","0","0","0","0","0","0","1","Fuentes Garrido, Carmen","39"
"SPAN","103","Intermediate Spanish I","2606","Hispanic and Italian Studies","19","8","5","0","0","0","0","0","0","0","0","0","0","0","0","2","Garcia Zevallos, Roberto Carlos","34"
"SPAN","103","Intermediate Spanish I","2606","Hispanic and Italian Studies","12","17","8","1","1","0","0","0","0","0","0","0","0","0","0","1","Iacopino, Antonio G","40"
"SPAN","103","Intermediate Spanish I","2606","Hispanic and Italian Studies","22","9","4","1","0","0","0","0","0","0","0","0","0","0","0","2","Iruela Toro, David","38"
"SPAN","103","Intermediate Spanish I","2606","Hispanic and Italian Studies","10","4","2","1","1","0","0","0","0","0","0","0","0","0","0","2","Isik, Aylin Beyza","20"
"SPAN","103","Intermediate Spanish I","2606","Hispanic and Italian Studies","1","8","4","3","1","0","0","0","0","0","0","0","0","0","0","3","Miguel, Bianca","20"
"SPAN","103","Intermediate Spanish I","2606","Hispanic and Italian Studies","7","9","3","0","1","0","0","0","0","0","0","0","0","0","0","0","Rodriguez Arias, Lina Marcela","20"
"SPAN","103","Intermediate Spanish I","2606","Hispanic and Italian Studies","16","10","7","2","2","0","0","0","0","0","0","0","0","0","0","1","Rodriguez, David Diego","38"
"SPAN","103","Intermediate Spanish I","2606","Hispanic and Italian Studies","6","3","4","0","0","0","0","0","0","0","0","0","0","0","0","1","Rodriguez, Raul","14"
"SPAN","103","Intermediate Spanish I","2606","Hispanic and Italian Studies","16","2","0","0","0","0","0","0","0","0","0","0","0","0","0","2","Seaman, Colton Stott","20"
"SPAN","104","Intermediate Spanish II","2606","Hispanic and Italian Studies","9","4","1","0","0","0","0","0","0","0","0","0","0","0","0","0","Aguilar, Elizabeth","14"
"SPAN","104","Intermediate Spanish II","2606","Hispanic and Italian Studies","10","6","4","0","0","0","0","0","0","0","0","0","0","0","0","0","Berles, Alexis Augusta","20"
"SPAN","104","Intermediate Spanish II","2606","Hispanic and Italian Studies","9","5","4","0","0","0","0","0","0","0","0","0","0","0","0","1","Depue, Isabella Silva","19"
"SPAN","104","Intermediate Spanish II","2606","Hispanic and Italian Studies","23","16","6","5","2","0","0","0","0","0","0","0","0","0","0","4","Duarte, Sabra","56"
"SPAN","104","Intermediate Spanish II","2606","Hispanic and Italian Studies","8","5","1","1","1","0","0","0","0","0","0","0","0","0","0","1","Fernandez, Claudia","17"
"SPAN","104","Intermediate Spanish II","2606","Hispanic and Italian Studies","5","1","4","1","0","0","0","0","0","0","0","0","0","0","0","1","Frias-Bilbao, Nahia","12"
"SPAN","104","Intermediate Spanish II","2606","Hispanic and Italian Studies","10","5","0","0","3","0","0","0","0","0","0","0","0","0","0","1","Kim, Youjin","19"
"SPAN","104","Intermediate Spanish II","2606","Hispanic and Italian Studies","6","0","3","0","1","0","0","0","0","0","0","0","0","0","0","1","Markes-Larruzea, Ane","11"
"SPAN","104","Intermediate Spanish II","2606","Hispanic and Italian Studies","20","9","6","2","1","0","0","0","0","0","0","0","0","0","0","0","Munoz-Navarro, Stephanie Rae","38"
"SPAN","104","Intermediate Spanish II","2606","Hispanic and Italian Studies","9","7","4","0","0","0","0","0","0","0","0","0","0","0","0","0","Rodriguez, Mariela","20"
"SPAN","113","Spanish Bilingual I","2606","Hispanic and Italian Studies","30","13","3","2","5","0","0","0","0","0","0","0","0","0","0","4","Arana-Rochel, Guadalupe","57"
"SPAN","113","Spanish Bilingual I","2606","Hispanic and Italian Studies","12","10","4","7","1","0","0","0","0","0","0","0","0","0","0","3","Cruz, Jason","37"
"SPAN","113","Spanish Bilingual I","2606","Hispanic and Italian Studies","7","5","2","3","1","0","0","0","0","0","0","0","0","0","0","1","Hernandez Alvarez, Jhon Freddy","19"
"SPAN","113","Spanish Bilingual I","2606","Hispanic and Italian Studies","5","5","2","3","2","0","0","0","0","0","0","0","0","0","0","2","Imbaquingo, Jefferson Israel","19"
"SPAN","113","Spanish Bilingual I","2606","Hispanic and Italian Studies","9","3","4","0","0","0","0","0","0","0","0","0","0","0","0","1","Labarca Borrero, Judith Esther","17"
"SPAN","113","Spanish Bilingual I","2606","Hispanic and Italian Studies","12","13","7","2","3","0","0","0","0","0","0","0","0","0","0","2","Rodriguez, Mariela","39"
"SPAN","114","Spanish Bilingual II","2606","Hispanic and Italian Studies","12","16","7","2","1","0","0","0","0","0","0","0","0","0","0","1","Aguilera Lora, Lidia","39"
"SPAN","114","Spanish Bilingual II","2606","Hispanic and Italian Studies","7","8","4","0","1","0","0","0","0","0","0","0","0","0","0","0","Cleveland, Adam Michael","20"
"SPAN","114","Spanish Bilingual II","2606","Hispanic and Italian Studies","36","16","3","0","0","0","0","0","0","0","0","0","0","0","0","1","Navia, Bernardo","56"
"SPAN","114","Spanish Bilingual II","2606","Hispanic and Italian Studies","9","13","8","3","2","0","0","0","0","0","0","0","0","0","0","3","Romero Cervantes Rodriguez, Rosela","38"
"SPAN","192","Latin Amer Women Writers","2606","Hispanic and Italian Studies","4","5","1","0","1","0","0","0","0","0","0","0","0","0","0","0","Saona, Maria Margarita","11"
"SPAN","202","Spanish Grammar in Practice","2606","Hispanic and Italian Studies","8","7","1","0","1","0","0","0","0","0","0","0","0","0","0","1","Ebert, Shane","18"
"SPAN","202","Spanish Grammar in Practice","2606","Hispanic and Italian Studies","12","3","1","3","1","0","0","0","0","0","0","0","0","0","0","0","Escalante Martinez, John Anibal","20"
"SPAN","202","Spanish Grammar in Practice","2606","Hispanic and Italian Studies","5","5","7","2","1","0","0","0","0","0","0","0","0","0","0","0","Potowski, Kimberly J","20"
"SPAN","202","Spanish Grammar in Practice","2606","Hispanic and Italian Studies","6","5","3","1","1","0","0","0","0","0","0","0","0","0","0","0","Rodriguez Gallego, Ana","16"
"SPAN","203","Composition Non-Native Speakrs","2606","Hispanic and Italian Studies","12","4","1","0","1","0","0","0","0","0","0","0","0","0","0","0","Rosman, Silvia","18"
"SPAN","204","Composition Heritage Speakers","2606","Hispanic and Italian Studies","12","2","2","0","0","0","0","0","0","0","0","0","0","0","0","2","Rodriguez, David Diego","18"
"SPAN","204","Composition Heritage Speakers","2606","Hispanic and Italian Studies","7","2","0","1","0","0","0","0","0","0","0","0","0","0","0","0","Rosman, Silvia","10"
"SPAN","206","Intro to Hispanic Linguistics","2606","Hispanic and Italian Studies","9","5","2","0","0","0","0","0","0","0","0","0","0","0","0","2","Berles, Alexis Augusta","18"
"SPAN","206","Intro to Hispanic Linguistics","2606","Hispanic and Italian Studies","8","4","0","0","0","0","0","0","0","0","0","0","0","0","0","1","Cook, Nathaniel E","13"
"SPAN","206","Intro to Hispanic Linguistics","2606","Hispanic and Italian Studies","6","10","2","0","1","0","0","0","0","0","0","0","0","0","0","0","Miller, David Thomas","19"
"SPAN","210","Introduction to Hispanic Texts","2606","Hispanic and Italian Studies","7","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","Budner, Keith","10"
"SPAN","210","Introduction to Hispanic Texts","2606","Hispanic and Italian Studies","7","5","3","0","0","0","0","0","0","0","0","0","0","0","0","2","Gajic, Tatjana","17"
"SPAN","221","Spanish: Health Personnel I","2606","Hispanic and Italian Studies","14","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Gonzalez-Cameron, Diana","20"
"SPAN","228","Translation I","2606","Hispanic and Italian Studies","11","4","0","0","0","0","0","0","0","0","0","0","0","0","0","1","Niebylski, Dianna","16"
"SPAN","302","Exploring Spanish Grammar","2606","Hispanic and Italian Studies","7","9","3","0","0","0","0","0","1","0","0","0","0","0","0","0","Ebert, Shane","20"
"SPAN","303","Adv Oral Pres, Writg, &Anlysis","2606","Hispanic and Italian Studies","8","3","0","0","2","0","0","0","0","0","0","0","0","0","0","0","Rosman, Silvia","13"
"SPAN","362","Sounds of Spanish","2606","Hispanic and Italian Studies","10","6","3","0","0","0","0","0","0","0","0","0","0","0","0","0","Cabrelli, Jennifer Lauren","19"
"SPAN","364","Acquisition of Spanish","2606","Hispanic and Italian Studies","9","3","1","0","1","0","0","0","0","0","0","0","0","0","0","0","Taboada, Inmaculada","14"
"SPAN","380","Professional Development","2606","Hispanic and Italian Studies","12","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Taboada, Inmaculada","12"
"SPAN","440","Teaching Heritage Speakers","2606","Hispanic and Italian Studies","13","6","2","0","1","0","0","0","1","0","0","0","0","0","0","1","Betancourt, Angela C","24"
"SPAN","448","Second Lang Teaching","2606","Hispanic and Italian Studies","5","4","0","0","1","0","0","0","0","0","0","0","0","0","0","0","Short, Kara Morgan","10"
"SPAN","556","Second Language Learning","2714","Linguistics","9","2","1","0","0","0","0","0","1","0","0","0","0","0","0","0","Short, Kara Morgan","13"
"SPAN","594","Horror in Spanish Lit and Film","2606","Hispanic and Italian Studies","10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Saona, Maria Margarita","10"
"STAT","101","Introduction to Statistics","2610","Math, Statistics, & Comp Scnc","12","14","2","0","1","0","0","0","0","0","0","0","0","0","0","0","Huang, Yifei","29"
"STAT","101","Introduction to Statistics","2610","Math, Statistics, & Comp Scnc","56","96","58","23","16","0","0","0","0","0","0","0","0","0","0","16","Kursell, Anita","265"
"STAT","130","Intro Stat for Life Sciences","2610","Math, Statistics, & Comp Scnc","52","40","20","10","2","0","0","0","0","0","0","0","0","0","0","1","Embers, Dale Gene","125"
"STAT","361","Elements Statistical Methods","2610","Math, Statistics, & Comp Scnc","30","37","15","1","3","0","0","0","0","0","0","0","0","0","0","1","Wang, Tianmeng","87"
"STAT","381","Applied Statistical Methods I","2610","Math, Statistics, & Comp Scnc","48","21","10","6","7","0","0","0","1","0","0","0","0","0","0","4","Pajda-De La O, Jennifer Marie","97"
"STAT","381","Applied Statistical Methods I","2610","Math, Statistics, & Comp Scnc","37","27","15","5","11","0","0","0","0","0","0","0","0","0","0","8","Yang, Min","103"
"STAT","382","Statistical Methods and Comput","2610","Math, Statistics, & Comp Scnc","14","8","4","5","2","0","0","0","0","0","0","0","0","0","0","2","Embers, Dale Gene","35"
"STAT","382","Statistical Methods and Comput","2610","Math, Statistics, & Comp Scnc","11","12","6","1","0","0","0","0","0","0","0","0","0","0","0","0","Pajda-De La O, Jennifer Marie","30"
"STAT","385","Stat Learning and Big Data I","2610","Math, Statistics, & Comp Scnc","13","15","0","1","0","0","0","0","0","0","0","0","0","0","0","1","Zhong, Pingshou","30"
"STAT","401","Intro to Probability","2610","Math, Statistics, & Comp Scnc","3","7","14","1","0","0","0","0","0","0","0","0","0","0","0","0","Ouyang, Cheng","25"
"STAT","411","Statistical Theory","2610","Math, Statistics, & Comp Scnc","15","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Yang, Jie","15"
"STAT","473","Intro Game Theory","2610","Math, Statistics, & Comp Scnc","8","7","2","0","2","0","0","0","0","0","0","0","0","0","0","0","Pajda-De La O, Jennifer Marie","19"
"STAT","475","Actuarial Sciences I","2610","Math, Statistics, & Comp Scnc","5","3","4","0","0","0","0","0","0","0","0","0","0","0","0","1","Embers, Dale Gene","13"
"STAT","481","Appl Statist Methods II","2610","Math, Statistics, & Comp Scnc","6","12","11","2","0","0","0","0","0","0","0","0","0","0","0","0","Yang, Min","31"
"STAT","494","Special Topics Statistics","2610","Math, Statistics, & Comp Scnc","3","10","1","0","0","0","0","0","0","0","0","0","0","0","0","1","Majumdar, Dibyen","15"
"STAT","591","Adv Topics in Statistics","2610","Math, Statistics, & Comp Scnc","10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Wu, Yichao","10"
"STAT","593","Graduate Student Seminar","2610","Math, Statistics, & Comp Scnc","0","0","0","0","0","0","0","0","0","0","0","0","0","14","0","0","Han, Kyunghee","14"
"STAT","595","Research Seminar","2610","Math, Statistics, & Comp Scnc","0","0","0","0","0","0","0","0","0","0","0","0","0","14","0","0","Han, Kyunghee","14"
"US","220","Lat Amer Cities Global Context","2988","Latin American &Latino Studies","9","1","2","0","0","0","0","0","1","0","0","0","0","0","0","0","Lopez Garcia, David","13"
